C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_02_680.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_02_680.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_02_680.jpg,0,1,0,10.55247
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_02_752.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_02_752.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_02_752.jpg,0,1,0,11.53354
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_02_819.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_02_819.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_02_819.jpg,0,1,0,11.84353
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_02_889.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_02_889.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_02_889.jpg,0,1,0,12.71525
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_02_960.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_02_960.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_02_960.jpg,0,1,0,13.69603
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_03_026.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_03_026.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_03_026.jpg,0,1,0,14.07407
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_03_094.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_03_094.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_03_094.jpg,0,1,0,15.01304
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_03_164.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_03_164.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_03_164.jpg,0,1,0,15.85869
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_03_235.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_03_235.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_03_235.jpg,0,1,0,16.69409
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_03_305.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_03_305.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_03_305.jpg,0,1,0,17.09594
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_03_373.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_03_373.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_03_373.jpg,0,1,0,17.94648
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_03_441.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_03_441.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_03_441.jpg,0,1,0,18.74037
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_03_512.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_03_512.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_03_512.jpg,0,1,0,19.20631
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_03_582.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_03_582.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_03_582.jpg,0,1,0,20.03539
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_03_653.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_03_653.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_03_653.jpg,0,1,0,20.85733
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_03_719.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_03_719.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_03_719.jpg,0,1,0,21.53053
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_03_787.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_03_787.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_03_787.jpg,0,1,0,22.07592
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_03_859.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_03_859.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_03_859.jpg,0,1,0,22.87649
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_03_928.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_03_928.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_03_928.jpg,0,1,0,23.48094
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_03_997.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_03_997.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_03_997.jpg,0,1,0,24.25523
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_04_064.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_04_064.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_04_064.jpg,0,1,0,24.83373
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_04_135.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_04_135.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_04_135.jpg,0,1,0,25.60257
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_04_205.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_04_205.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_04_205.jpg,0,1,0,26.17477
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_04_276.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_04_276.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_04_276.jpg,0,1,0,26.93179
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_04_343.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_04_343.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_04_343.jpg,0,1,0,27.49671
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_04_410.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_04_410.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_04_410.jpg,0,1,0,28.0578
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_04_478.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_04_478.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_04_478.jpg,-0.1,1,0,28.79708
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_04_548.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_04_548.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_04_548.jpg,-0.25,1,0,29.31856
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_04_617.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_04_617.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_04_617.jpg,0,1,0,30.0248
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_04_687.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_04_687.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_04_687.jpg,0,1,0,30.1897
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_04_754.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_04_754.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_04_754.jpg,0,1,0,30.19034
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_04_821.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_04_821.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_04_821.jpg,0,1,0,30.19011
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_04_893.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_04_893.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_04_893.jpg,0,1,0,30.1903
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_04_963.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_04_963.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_04_963.jpg,-0.1,1,0,30.18801
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_05_033.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_05_033.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_05_033.jpg,-0.3,1,0,30.16932
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_05_101.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_05_101.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_05_101.jpg,0,1,0,30.18136
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_05_170.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_05_170.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_05_170.jpg,0,1,0,30.18903
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_05_238.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_05_238.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_05_238.jpg,0,1,0,30.18993
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_05_305.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_05_305.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_05_305.jpg,0,1,0,30.19023
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_05_375.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_05_375.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_05_375.jpg,0,1,0,30.18998
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_05_442.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_05_442.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_05_442.jpg,0,1,0,30.19063
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_05_514.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_05_514.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_05_514.jpg,-0.1,1,0,30.18789
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_05_583.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_05_583.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_05_583.jpg,-0.25,1,0,30.17509
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_05_652.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_05_652.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_05_652.jpg,0,1,0,30.18887
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_05_719.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_05_719.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_05_719.jpg,0,1,0,30.19006
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_05_788.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_05_788.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_05_788.jpg,0,1,0,30.19025
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_05_858.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_05_858.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_05_858.jpg,0,1,0,30.1903
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_05_927.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_05_927.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_05_927.jpg,0,1,0,30.19028
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_05_996.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_05_996.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_05_996.jpg,0,1,0,30.19027
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_06_066.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_06_066.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_06_066.jpg,-0.1,1,0,30.18783
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_06_136.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_06_136.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_06_136.jpg,0,1,0,30.18609
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_06_205.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_06_205.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_06_205.jpg,0,1,0,30.18971
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_06_276.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_06_276.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_06_276.jpg,0,1,0,30.19062
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_06_347.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_06_347.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_06_347.jpg,0,1,0,30.19044
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_06_415.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_06_415.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_06_415.jpg,0,1,0,30.18926
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_06_482.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_06_482.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_06_482.jpg,0,1,0,30.19067
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_06_550.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_06_550.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_06_550.jpg,-0.1,1,0,30.18771
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_06_618.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_06_618.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_06_618.jpg,-0.3,1,0,30.16922
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_06_687.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_06_687.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_06_687.jpg,0,1,0,30.18129
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_06_758.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_06_758.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_06_758.jpg,0,1,0,30.18922
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_06_826.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_06_826.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_06_826.jpg,0,1,0,30.18984
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_06_895.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_06_895.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_06_895.jpg,0,1,0,30.19004
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_06_962.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_06_962.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_06_962.jpg,0,1,0,30.19017
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_07_033.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_07_033.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_07_033.jpg,0,1,0,30.19011
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_07_102.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_07_102.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_07_102.jpg,0,1,0,30.18999
C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\center_2019_02_05_18_52_07_173.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\left_2019_02_05_18_52_07_173.jpg,C:\Users\sherlock\Desktop\CENG\ML\TRACK\IMG\right_2019_02_05_18_52_07_173.jpg,0,1,0,30.18927
